位置,房屋信息,单价元/平,经度,纬度,WGS84经度,WGS84纬度,总价/万元
广东省深圳市厚德品园,4室2厅|75.73平米|北|其他|低楼层(共32层)|2008年|塔楼,115900,113.93720741872124,22.532054390703816,113.92580324702284,22.52939607465677,989.8333333333334
广东省深圳市大冲都市花园,3室2厅|99.63平米|南|精装|31层|2015年|板塔结合,103283,113.95996796508116,22.54939598352075,113.94854022591774,22.546654194142327,969.3333333333334
广东省深圳市红树别院,5室2厅|172.16平米|南|精装|28层|2014年|板塔结合,132000,113.96359074137114,22.55234123251825,113.95216374584808,22.5495442358686,1697.4444444444443
广东省深圳市帝景园二期,3室2厅|105.73平米|南|简装|11层|2000年|板塔结合,90000,113.94426854918012,22.54712149950336,113.93284734603748,22.544489017249127,882.0
广东省深圳市松坪村二期,3室2厅|66.28平米|南北|其他|高楼层(共8层)|1997年|板塔结合,66235,113.96351097184188,22.56379210265754,113.95207256448424,22.560993410283395,439.0
广东省深圳市豪方现代豪园,3室2厅|73.79平米|北|精装|中楼层(共25层)|2002年|板塔结合,88088,113.94166283438815,22.551073638389298,113.93024291863183,22.548435782956687,758.0909090909091
广东省深圳市豪方花园,3室2厅|98.79平米|南|精装|7层|1998年|板楼,80980,113.94065673221732,22.54953742301415,113.9292398261323,22.546896376025508,722.3125
广东省深圳市博客公寓,1室0厅|31.3平米|南|简装|7层|1992年|板楼,117300,113.95337027043472,22.552806094742174,113.941937927218,22.55013685107029,368.0
广东省深圳市缘来居,1室0厅|48.76平米|南|其他|中楼层(共15层)|2007年|塔楼,82300,114.0424715769901,22.65452218003615,114.03088433230596,22.65138148617154,423.3333333333333
广东省深圳市滨福世纪广场,1室1厅|50.75平米|南|简装|高楼层(共7层)|2005年|板塔结合,132000,113.95620119041796,22.53048424469735,113.9447767837735,22.52779061330034,755.6363636363636
广东省深圳市深圳湾科技生态园,2室1厅|77.18平米|南|简装|低楼层(共37层)|2016年|塔楼,71262,113.9599953633992,22.53568834066728,113.94857316423423,22.532947897550585,502.25
广东省深圳市熙湾,3室2厅|114.64平米|南北|精装|低楼层(共14层)|2005年|板楼,132000,113.95496916441142,22.530688129351663,113.94354460556296,22.528007093919733,1564.5
广东省深圳市东海万豪广场,3室2厅|149.83平米|北|精装|低楼层(共3层)|2004年|塔楼,128800,113.95727520448531,22.530818989255906,113.94585119493416,22.528113322472407,1636.6666666666667
广东省深圳市卓越浅水湾,4室2厅|182.17平米|南|精装|高楼层(共27层)|2007年|板楼,128300,113.95372474178886,22.52816145705868,113.94229947305192,22.52549171601431,2254.75
广东省深圳市浪琴半岛,4室2厅|174.96平米|南北|其他|中楼层(共30层)|2008年|板楼,128300,113.95541939513286,22.52799287147969,113.9439941202499,22.52530731640595,2245.0
广东省深圳市松坪村西区三期,2室1厅|49.02平米|南|精装|中楼层(共35层)|2012年|板塔结合,79152,113.96164186756788,22.56505231966013,113.95020037037304,22.56228245186792,375.75
广东省深圳市科技园三十七区,3室2厅|123.31平米|南北|简装|中楼层(共7层)|2000年|板楼,89207,113.95458540829767,22.552299510826707,113.9431534403061,22.54961969495476,1100.0
广东省深圳市纯海岸,2室1厅|85.6平米|东南|精装|高楼层(共31层)|2005年|板塔结合,128300,113.95905133413906,22.528507390676687,113.94762753677232,22.525779682329045,1099.0
广东省深圳市锦隆花园,3室2厅|110.82平米|南北|其他|11层|1999年|板楼,76000,113.94010795738146,22.53026466984786,113.92869722544182,22.527623149112177,841.5
广东省深圳市松坪山生活区公寓,1室1厅|39.66平米|南|简装|7层|1993年|板塔结合,52698,113.95601119880264,22.56579839867924,113.94456584699704,22.563100780628684,209.0
广东省深圳市泰阳硅谷公寓,1室1厅|28.57平米|东南|其他|7层|1989年|板塔结合,112006,113.956763529667,22.55104827136661,113.94533295826436,22.548346303959864,316.6
广东省深圳市帝景园一期,2室1厅|63.41平米|南|其他|7层|1999年|板楼,82006,113.942969419752,22.54718541955594,113.9315501100616,22.54455145021424,723.6
广东省深圳市科技园四十八区,2室1厅|72.35平米|南北|简装|高楼层(共7层)|1994年|板楼,89842,113.95337503145394,22.55463098282244,113.94194106936136,22.55196126999492,782.75
广东省深圳市松坪村竹苑,3室2厅|76.84平米|东南|其他|低楼层(共7层)|板塔结合,68000,113.96139860643586,22.563214888675653,113.94995890380548,22.560449176555483,500.75
广东省深圳市岸芷汀兰,4室1厅|146.72平米|东南|精装|中楼层(共20层)|2011年|塔楼,132000,113.95764449788037,22.52786376149208,113.9462197916062,22.525153655106088,1937.0
广东省深圳市城市山谷二期,8室3厅|318.68平米|北|精装|1层|板楼|联排别墅,96400,113.96214096610905,22.55696408377106,113.95070838048728,22.554188887204543,3073.0
广东省深圳市深圳湾创新科技中心,2室1厅|55.5平米|南|其他|低楼层(共46层)|2020年|塔楼,81082,113.95407373347938,22.53478203205213,113.94264959504946,22.5321092581235,450.0
广东省深圳市新世界山月居,4室1厅|170.75平米|东南|其他|中楼层(共31层)|2001年|板塔结合,70100,114.06358517002856,22.566112448165608,114.05190407875806,22.5631679917124,1197.0
广东省深圳市润鹏花园,4室2厅|164.15平米|南|精装|高楼层(共8层)|1996年|板塔结合,45386,114.07080143784891,22.565065168740645,114.05911483803278,22.562104462219786,745.0
广东省深圳市仙湖公馆,4室3厅|219.85平米|南|精装|中楼层(共8层)|2009年|板塔结合,43667,114.17197992299864,22.57265659421437,114.16043046156808,22.56966093666298,979.6
广东省深圳市名骏豪庭,3室1厅|85.97平米|北|简装|18层|2003年|塔楼,47110,114.1778272630528,22.56504681291096,114.16629007520078,22.562124035334573,320.59090909090907
广东省深圳市玉雅居,2室1厅|78.02平米|西|简装|低楼层(共10层)|1999年|板塔结合,42297,114.19210906302902,22.561925201249885,114.18060971831804,22.55905013773505,357.04
广东省深圳市翠榕花园,3室1厅|86.12平米|南|简装|中楼层(共7层)|1998年|板楼,39248,114.18110868324912,22.57486707893894,114.16956577282626,22.57196878040959,337.55555555555554
广东省深圳市鹏基公寓,1室0厅|31.14平米|南|精装|高楼层(共7层)|1994年|板楼,30508,114.10933137810908,22.56586956883082,114.09775282540386,22.56233691272615,105.5
广东省深圳市万科东方尊峪,2室2厅|92.53平米|南|精装|中楼层(共24层)|2008年|塔楼,49714,114.19851640673792,22.56406627427091,114.18704141589184,22.56115112771097,678.3164556962025
广东省深圳市四季御园,3室2厅|84平米|北|精装|高楼层(共44层)|2015年|塔楼,57024,114.16536408258094,22.56008589246581,114.15382921479052,22.55698679086382,533.9545454545455
广东省深圳市惠名花园,3室2厅|77.19平米|南|精装|低楼层(共8层)|1997年|板楼,37311,114.18981506024896,22.56135223469389,114.17830837415522,22.55848263714611,259.6875
广东省深圳市祥和花园,3室2厅|96.81平米|南|其他|中楼层(共16层)|2001年|板塔结合,43901,114.17539662800472,22.567830779979893,114.16385405278196,22.56488102058817,448.05357142857144
广东省深圳市御庭轩罗湖,4室2厅|59.84平米|南北|精装|高楼层(共10层)|板塔结合,52000,114.18216203628975,22.57211996537573,114.17062383738472,22.56922921524515,481.8
广东省深圳市航天晴山月,5室2厅|168平米|南北|精装|低楼层(共28层)|2009年|板楼,62084,114.1946071608209,22.561392952361743,114.1831180389385,22.558506836383128,910.5454545454545
广东省深圳市仙桐馨苑,3室2厅|81平米|南|简装|中楼层(共8层)|1998年|板楼,49383,114.17799650381085,22.574198389192823,114.16644973230424,22.571274551958386,243.4
广东省深圳市华景园别墅南区,5室2厅|212.54平米|南北|精装|1层|2001年|板楼,80000,114.18317307914091,22.569036561236448,114.17164019228906,22.566152246887377,1941.0
广东省深圳市富达花园,3室2厅|77.69平米|南|其他|低楼层(共8层)|1998年|板楼,49943,114.1803463811936,22.571993066362847,114.16880513640795,22.569090089183256,277.8695652173913
广东省深圳市金色年华家园,5室2厅|127平米|北|其他|26层|2005年|塔楼,63400,114.17834774126511,22.567821101648214,114.1668081399507,22.56490246798085,352.70454545454544
广东省深圳市东方凤雅台,5室3厅|200.11平米|南北|精装|高楼层(共9层)|2003年|板塔结合,52200,114.18719829629924,22.56560866705019,114.17567902573312,22.562737888121728,415.69444444444446
广东省深圳市仙泉山庄,7室2厅|197平米|南|精装|低楼层(共2层)|暂无数据,85000,114.168202638161,22.56859820274731,114.15665746947614,22.565545495104207,1662.5
广东省深圳市桐景花园,2室2厅|74.27平米|南|精装|高楼层(共28层)|2002年|塔楼,49600,114.18100618659048,22.56504672947536,114.16947354995824,22.562150611707995,425.975
广东省深圳市聚福花园二期,3室2厅|92.67平米|东南|精装|中楼层(共22层)|2002年|板塔结合,46941,114.1784300260498,22.56608516493659,114.1668924296563,22.563167810304563,389.3333333333333
广东省深圳市鹏兴花园五期,3室2厅|107.63平米|北|简装|高楼层(共18层)|2002年|塔楼,53889,114.17559533318344,22.56423506558943,114.16405685199832,22.56128868566986,508.0
广东省深圳市鸿景翠峰花园,4室2厅|159.21平米|南|精装|中楼层(共22层)|2007年|板塔结合,57400,114.19655937648233,22.56231141911632,114.1850774918315,22.55941250386218,842.0625
广东省深圳市华景园多层,3室2厅|91.9平米|北|精装|低楼层(共8层)|2000年|板楼,50000,114.18300159261912,22.57070746674126,114.17146655224352,22.567821786310454,566.0
广东省深圳市莲花阁,2室1厅|68.7平米|南|简装|中楼层(共8层)|1995年|板楼,44800,114.17639446576489,22.56663258060634,114.16485404534262,22.56369449564624,337.6666666666667
广东省深圳市兰亭国际名园,2室2厅|107.35平米|北|精装|高楼层(共50层)|2011年|塔楼,51100,114.16362110040048,22.55891382497228,114.15208849226026,22.55578333900724,698.3478260869565
广东省深圳市鹏兴花园二期,3室2厅|85.49平米|北|精装|高楼层(共10层)|2000年|板楼,56147,114.17124663621108,22.56821115455749,114.1597017658941,22.565206195166205,573.4358974358975
广东省深圳市依仙湖居,1室1厅|56.61平米|北|精装|中楼层(共7层)|1997年|板楼,42900,114.1760305622029,22.5736923853508,114.1644822839158,22.57074817990107,235.22222222222223
广东省深圳市梧桐山新居二期,4室2厅|99.37平米|西南|精装|高楼层(共9层)|2003年|塔楼,57600,114.18176049372694,22.57358884830668,114.17022002688104,22.57069521504677,332.1875
广东省深圳市云景梧桐花园,6室3厅|317.01平米|南北|精装|低楼层(共3层)|板楼,86200,114.18964258559107,22.6466024478868,114.17814221462532,22.643723707940666,1421.7272727272727
广东省深圳市电信宿舍,3室2厅|123.48平米|南|精装|高楼层(共8层)|1996年|板塔结合,39683,114.070525747888,22.725502445507097,114.05881004501684,22.722509452791357,462.0
广东省深圳市新世界鹿茵翠地,3室2厅|97.68平米|南|精装|10层|2003年|板楼,56400,114.16813697202822,22.56519941652892,114.15659553576371,22.562146630107367,553.88
广东省深圳市港莲二村,4室2厅|87.55平米|南|简装|中楼层(共7层)|1989年|板塔结合,37122,114.18166078181538,22.564039407813382,114.17013040234843,22.56114796121608,354.77777777777777
广东省深圳市鹏兴花园六期,2室2厅|78.67平米|北|精装|中楼层(共11层)|2003年|板楼,59235,114.1744483767087,22.566640590330035,114.16290644826286,22.56367970654373,608.2758620689655
广东省深圳市港莲一村,4室2厅|125.61平米|南|精装|低楼层(共7层)|1993年|板塔结合,39806,114.17727651194484,22.56346670045312,114.16574043618532,22.560538882329165,376.7
广东省深圳市雍翠豪园,3室2厅|88.26平米|东南南|精装|高楼层(共9层)|2002年|板楼,52800,114.18430099153888,22.571187951528938,114.17276826896124,22.568308042147127,396.2962962962963
广东省深圳市鹏兴花园一期,3室2厅|101.86平米|南|简装|中楼层(共8层)|1999年|板楼,49087,114.1713076311552,22.571049037452045,114.1597597139552,22.568044132880825,446.54545454545456
广东省深圳市梧桐山新居一期,1室1厅|42.32平米|南|精装|中楼层(共8层)|2001年|板楼,46787,114.181705068277,22.57324002550241,114.17016485571304,22.570346143125093,314.35714285714283
广东省深圳市鹏瑞仙桐雅轩罗湖区,3室1厅|61.45平米|南|简装|低楼层(共6层)|2005年|板楼,57800,114.1680333580931,22.57108026594124,114.15648556173986,22.568024018758194,356.0
广东省深圳市小鹏兴花园,3室1厅|90.8平米|南|简装|中楼层(共5层)|1998年|板楼,55400,114.17446499536062,22.570010973542832,114.16291941060518,22.56704929569072,623.4285714285714
广东省深圳市松源大厦,3室2厅|93.59平米|南|精装|高楼层(共8层)|板楼,43809,114.17529206524338,22.57048470277296,114.16374653916375,22.567532923647217,428.3333333333333
广东省深圳市聚宝华府,3室2厅|89.12平米|南|简装|低楼层(共25层)|2008年|板楼,73200,114.17539492122424,22.569080029902057,114.16385098522244,22.566129879100405,649.6428571428571
广东省深圳市合正锦园南区,2室2厅|77.5平米|南|精装|高楼层(共16层)|2005年|板塔结合,61936,114.18511826989156,22.568407974414576,114.17359047262092,22.56553179939581,646.6666666666666
广东省深圳市合正锦园北区,3室2厅|126.72平米|南北|其他|中楼层(共11层)|2001年|板塔结合,55161,114.18575822273668,22.57012569325919,114.17423016521596,22.56725084764705,699.0
广东省深圳市鹏莲花园,3室2厅|88.3平米|南|简装|高楼层(共7层)|1993年|板楼,56399,114.17466361070882,22.56441945922792,114.16312425324053,22.56146189624508,454.0
广东省深圳市畔山花园,3室2厅|116.65平米|北南|精装|高楼层(共8层)|1996年|板楼,41149,114.18316517405243,22.56716422499588,114.1716343126035,22.56428042772732,415.0
广东省深圳市梧桐苑,3室2厅|84.38平米|北|简装|中楼层(共13层)|2004年|板塔结合,42783,114.22730467289831,22.563011136061974,114.21598522840054,22.55967698234856,361.3333333333333
广东省深圳市仙湖枫景家园,2室2厅|73.11平米|南|精装|中楼层(共21层)|2004年|塔楼,53700,114.17627067926564,22.571662344119723,114.16472471301364,22.56872140657545,235.48648648648648
广东省深圳市仙湖山庄二期,6室3厅|249.5平米|东南|毛坯|低楼层(共4层)|2007年|板楼,85000,114.18170938014345,22.57603141721928,114.1701664040564,22.57313676273528,2121.0
广东省深圳市聚宝花园,2室2厅|81.37平米|东南|精装|低楼层(共17层)|1999年|板楼,46300,114.1811477595388,22.56630776922666,114.16961398315058,22.563412258285584,388.55555555555554
广东省深圳市天越翔园,2室1厅|63.11平米|南|简装|中楼层(共20层)|2007年|塔楼,58900,114.17782941898604,22.569569197442195,114.16628729406742,22.56664509970962,305.57142857142856
